TV_news_time,news_paper_time,int_news_time,TV_debate,read_media,like_media,share_media,comment_media,int_discuss,read_election_news,read_election_leaflet,convince,campaign,volunteer,election_mayor,election_18,sex,age,ethnic,edu,income,pk_1,pk_2,pk_3,political_knowledge,anti_1,anti_2,anti_3,anti_4,anti_5,TC_issue,Negative_1,Negative_2,Negative_3,online_pp,offline_pp,anti_party,online_media_pp_mean,voting_mean,offline_media_pp_mean,campaign_worker_pp_mean,online_media_pp_score,voting_score,offline_media_pp_score,campaign_worker_pp_score,onlnie_scores,offlnie_scores,political_polarization_mean,party_image_mean,political_polarization_score,party_image_score,anti_party_scores
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,2,4,2,4,沒有影響,沒有影響,沒有影響,1.2222222222222223,2.5714285714285716,3.2,1.5,4.0,3.0,1.0,-0.25906227751322664,1.0066904517824997,-0.1211907412783872,-0.2559814928614333,-0.19104297779792698,0.490196444857791,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,3,4,2,4,2,3,沒有影響,沒有影響,沒有影響,1.3333333333333333,2.4285714285714284,3.0,1.25,4.0,3.0,1.0,-0.5792021862184332,0.9305916439199952,0.22615355664281706,-0.25279211297036713,-0.2560724102544771,0.43412908949147366,3.0,2.6666666666666665,-0.18737172948780534,-1.1936457712456279,-0.5948685024016362
1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,4.0,0,0,1,1,4,4,4,5,2,2,可能因此不去投票,沒有影響,沒有影響,1.3333333333333333,2.0,3.8,1.75,4.0,1.5,1.0,0.36249927622446976,1.080199961222411,-1.143995675577316,-0.2517743601200274,0.09199476734249766,0.06392791395712362,4.0,3.6666666666666665,0.6967133253376462,-0.09571395761645893,0.37581509367046456
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2,本省閩南人,4,4.0,1,1,1,3,4,4,2,2,2,2,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.1111111111111112,2.0,2.8,1.0,4.0,1.5,1.0,-0.587095972009066,1.1651081505802972,-1.1330323780846379,-0.21082957804744118,-0.5884644796133366,0.06392791395712362,4.0,2.0,-1.3186066921318047,0.05055458028369466,-0.7641565354594877
1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,4,4,2,4,沒有影響,沒有影響,可能因此不去投票,1.5555555555555556,1.8571428571428572,3.6,1.25,2.0,2.0,1.0,0.579671903274263,-0.8842792983615135,0.23377323689533128,-0.5796128936194135,0.15818673188933305,-0.4293107691442298,4.0,3.3333333333333335,0.14976346481276115,-0.055336567186447146,0.06670696360539398
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,3,5,5,5,5,3,沒有影響,沒有影響,沒有影響,1.1111111111111112,1.0,4.6,1.25,1.0,1.0,1.0,-0.3752290439214718,-1.2331809216956349,-0.9733429575437782,-0.15490951398416672,-0.35948532775827136,-1.119920227854361,3.0,5.0,1.3343143872747225,-1.2946807704966958,0.2696868620267152
1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,3,4.0,1,1,1,3,5,2,4,4,2,2,可能因此不去投票,不知道,不知道,1.5555555555555556,1.2857142857142858,3.4,1.75,1.0,1.5,1.0,0.6735229898634637,-1.4375244644006808,-0.4474854760497508,-0.4651025302201407,0.22231735967197838,-0.9521356694116375,5.0,3.3333333333333335,-0.03962009174801567,1.1120983464016208,0.4267752711210236
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,2,4,2,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.2222222222222223,1.7142857142857142,3.2,1.25,1.0,3.0,1.0,-0.5419460747741597,-1.4635619448738202,0.653975038268023,-0.16910001036134145,-0.3175328054594238,-0.5819344938772876,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,5,5,4,4,2,不知道,轉而支持其他候選人,沒有影響,1.5555555555555556,3.0,4.4,1.5,4.0,4.0,1.5,-0.24664244348365222,0.8029544239970869,1.076628419714531,0.7878997859378161,0.07631965910438242,0.9669177397002509,4.0,4.333333333333333,0.6376938035182165,-0.08387168024855353,0.3454914869729877
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,3,其他,3,3.0,1,1,1,3,3,5,5,5,5,2,可能因此不去投票,可能因此不去投票,可能因此不去投票,1.3333333333333333,1.8571428571428572,4.6,1.75,2.0,3.0,1.0,0.2253288808900433,-0.6567198655116144,0.13013043819962833,-0.2592188822864025,0.041490778277509875,-0.2759515941578946,3.0,5.0,1.3343143872747225,-1.2946807704966958,0.2696868620267152
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,3.0,1,1,1,3,5,2,4,2,2,4,轉而支持其他候選人,不知道,轉而支持其他候選人,1.0,1.7142857142857142,3.0,1.0,2.0,2.5,1.0,-0.9208455650454076,-0.5458035923415785,-0.032806293094119005,-0.14624635870275116,-0.6499248748182833,-0.4016886237563533,5.0,2.6666666666666665,-1.1335198127977857,1.1928531272616445,-0.1914409890091175
2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,1,臺灣人,3,2.0,0,1,1,2,2,2,2,2,2,1,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,2.0,3.142857142857143,2.0,1.25,4.0,4.0,2.0,-0.1285891029398033,0.5474721965108968,1.6175316706803693,1.3127873638871244,0.26264253803809945,1.2367713030477743,2.0,2.0,-1.3959845239098938,-2.272347218136135,-1.7508729091607274
1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,1,本省客家人,3,2.0,1,1,1,3,5,4,1,2,2,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,2.111111111111111,3.0,2.8,2.25,4.0,4.0,1.0,1.534814031398696,0.6147068815936743,1.0129506727979622,-0.602108881127491,0.8366165252173559,0.7767081196379473,5.0,1.6666666666666667,-1.5431771516734318,1.226568334258053,-0.42155192785456813
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,2.0,1,1,0,2,5,5,4,4,4,2,轉而支持其他候選人,轉而支持其他候選人,可能因此不去投票,1.2222222222222223,1.4285714285714286,4.4,1.0,2.0,1.5,1.0,-0.7830217200855895,-0.4397003978876302,-0.6675660531679357,-0.002760322148122059,-0.5660198302205881,-0.6391428564312184,5.0,4.0,0.41312334397658923,1.0921420737258043,0.688096094577907
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,4,2.0,1,1,1,3,5,5,2,4,2,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.1111111111111112,2.7142857142857144,3.6,1.25,4.0,4.0,1.0,-0.9111600884564833,0.8681958575752029,0.859398718653694,-0.24985488446278142,-0.35948532775827136,0.6785932354273649,5.0,2.6666666666666665,-0.18601805519299006,1.1312506986335855,0.3474179115212733
1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,2,2,1,1,1,4,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.5555555555555556,2.7142857142857144,1.4,1.75,4.0,3.0,1.0,0.3840251991625989,0.9120808596397536,0.08835075190635235,-0.3689670581184593,0.20280948676587918,0.5392538869630823,2.0,1.0,-2.2425050840195686,-2.2124155152522325,-2.2303201307541154
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1,臺灣人,3,1.0,1,0,1,2,2,4,5,5,5,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.1111111111111112,1.2857142857142858,4.2,1.0,2.0,1.0,1.0,-0.5209603853166125,-0.3885425807023549,-1.271894956287453,-0.13892588335308914,-0.5884644796133366,-0.7648798860296773,2.0,5.0,1.295625471385678,-2.4561316697066107,-0.22367132482390478
1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,4,4,4,4,可能因此不去投票,可能因此不去投票,可能因此不去投票,1.3333333333333333,1.8571428571428572,4.0,1.5,2.0,2.5,1.5,-0.42681603927102524,-0.6561857257790729,0.2815720671611477,0.31657924479030736,-0.1490904554990794,-0.1318350604088298,4.0,4.0,0.3744344280875447,-0.06930882548410991,0.19473790772728736
2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,3.0,1,1,1,3,2,4,4,5,1,4,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.4444444444444444,2.2857142857142856,3.2,1.5,4.0,2.5,1.0,-0.04855619945013216,0.8328803687390542,0.05703457867738833,-0.44847381824725685,0.03088298486742484,0.30839205989301494,2.0,3.3333333333333335,0.6590483268887131,-2.4156189698062263,-0.5860568325350618
3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1,本省閩南人,3,3.0,1,1,1,3,5,5,4,4,4,4,沒有影響,沒有影響,轉而支持其他候選人,1.6666666666666667,2.2857142857142856,4.4,1.0,2.0,4.0,1.0,-0.6975158252255087,-0.9790028775082322,1.8322543019795179,-0.21125701024410204,-0.209633397502938,0.017569993883287928,5.0,4.0,0.41312334397658923,1.0921420737258043,0.688096094577907
5.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,臺灣人,4,2.0,1,0,0,1,4,5,2,4,4,2,沒有影響,轉而支持其他候選人,轉而支持其他候選人,2.3333333333333335,2.5714285714285716,3.8,2.0,4.0,3.0,1.0,1.0228151026300234,0.43067545978167604,1.1288519787618965,-0.6981452168519899,0.9126541649507751,0.48318653159676483,4.0,3.3333333333333335,0.07598814967602276,-0.04616713033337617,0.026520628570876954
1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,4,1.0,1,0,1,2,5,4,2,2,1,2,轉而支持其他候選人,轉而支持其他候選人,沒有影響,1.2222222222222223,1.1428571428571428,2.8,1.5,1.0,1.0,1.0,0.4532236855251077,-1.1999767576697076,-1.3186872460217156,-0.1483254520380526,-0.12695157168283444,-1.07086278574907,5.0,1.6666666666666667,-1.4682774153634257,1.2209862801018252,-0.3792437804481446
3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,3.0,1,1,1,3,4,4,4,4,2,2,可能因此不去投票,沒有影響,轉而支持其他候選人,2.111111111111111,2.5714285714285716,3.6,2.25,4.0,3.0,1.0,1.8144673520203909,0.5327474145490746,0.3546557552086822,-0.5329266540521067,1.1422859219262786,0.48318653159676483,4.0,3.3333333333333335,0.14976346481276115,-0.055336567186447146,0.06670696360539398
1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,5,4,2,2,轉而支持其他候選人,轉而支持其他候選人,沒有影響,1.5555555555555556,2.857142857142857,3.8,1.25,4.0,4.0,1.0,-0.4144536373276533,0.7835132211203308,1.075994579870967,-0.300662495065161,-0.15265949275068277,0.7276506775326561,4.0,3.6666666666666665,0.3369986827601591,-0.06790475049150625,0.17303058307276428
2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,5,5,2,4,2,2,轉而支持其他候選人,轉而支持其他候選人,不知道,1.4444444444444444,2.5714285714285716,3.6,1.5,4.0,3.5,1.0,-0.428661437135893,0.7522454761617701,0.9593569251529562,-0.364109206362597,0.0654146893540389,0.5528562058289062,5.0,2.6666666666666665,-0.18601805519299006,1.1312506986335855,0.3474179115212733
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,2,2.0,1,0,1,2,5,5,5,5,5,4,轉而支持其他候選人,沒有影響,不知道,1.5555555555555556,2.5714285714285716,5.0,1.75,4.0,3.5,1.0,0.41960658918085814,0.8714159545052904,0.10768103482354886,-0.365071996319439,0.16441156868740328,0.5598661190899324,5.0,5.0,1.2596439040862641,1.0322103708419021,1.167543316171295
1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,4,1.0,1,1,1,3,5,4,1,2,2,4,不知道,轉而支持其他候選人,轉而支持其他候選人,1.5555555555555556,1.1428571428571428,2.8,1.75,1.0,1.5,1.0,0.5055043152712386,-1.4205040396269888,-0.5138590503893363,-0.4468387404547146,0.10032016257231086,-1.0011931115169286,5.0,1.6666666666666667,-1.5431771516734318,1.226568334258053,-0.42155192785456813
1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,4.0,1,1,1,3,3,2,1,2,2,4,沒有影響,沒有影響,沒有影響,1.3333333333333333,2.7142857142857144,2.0,1.25,4.0,3.0,1.0,-0.345665709371323,0.9741620354591565,0.2525924689310071,-0.1972519271537837,-0.2755802831605762,0.5322439737020561,3.0,1.6666666666666667,-1.620554983451521,-1.0963334641617761,-1.4082683015558077
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,0,2,4,4,2,4,2,4,沒有影響,沒有影響,沒有影響,1.2222222222222223,1.5714285714285714,3.2,1.25,2.5,1.5,1.0,-0.3709095551587896,0.12462927187207729,-0.9365796610682803,-0.37828889740366606,-0.29802493255332463,-0.49474158253907674,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,4,4,2,4,不知道,沒有影響,沒有影響,1.3333333333333333,2.142857142857143,3.6,1.5,4.0,2.0,1.0,-0.07701223255125009,1.038204793936007,-0.6862420696124422,-0.3429257371390759,-0.12958258259298028,0.18966494355558242,4.0,3.3333333333333335,0.14976346481276115,-0.055336567186447146,0.06670696360539398
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,3.0,1,1,0,2,3,3,4,2,2,3,沒有影響,沒有影響,轉而支持其他候選人,1.2222222222222223,1.4285714285714286,2.8,1.25,2.0,1.5,1.0,-0.2908267456750014,-0.523377806154204,-0.678294347451923,-0.2612382175952718,-0.29802493255332463,-0.6461527696922447,3.0,2.6666666666666665,-0.9828251721260536,-1.136032685536338,-1.0448674833753668
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,3,3,3,3,3,3,不知道,不知道,不知道,1.0,1.0,3.0,1.0,1.0,1.0,1.0,-0.6737822835484099,-1.1723041075044884,-1.1053318757696258,-0.07359754080926509,-0.6499248748182833,-1.119920227854361,3.0,3.0,-0.5107750479111746,-1.1708280218101221,-0.7780675007167199
1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,4,5,4,1,轉而支持其他候選人,轉而支持其他候選人,沒有影響,2.3333333333333335,2.5714285714285716,4.2,3.0,4.0,2.5,1.0,2.5995848548121847,0.7494798282673605,-0.07880821805631362,-0.5453748261411333,1.4296102795601369,0.40650694410359733,4.0,4.333333333333333,0.9213842886124297,-0.1096862159141217,0.5038460377923579
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1,大陸各省市人,3,1.0,1,0,1,2,4,4,5,5,5,3,沒有影響,轉而支持其他候選人,轉而支持其他候選人,1.3333333333333333,1.2857142857142858,4.6,1.5,2.0,1.0,1.0,0.10048944231398377,-0.476058703759283,-1.1357814054748323,-0.29582561349933556,-0.12958258259298028,-0.7648798860296773,4.0,5.0,1.2209549881972195,-0.12924052836801217,0.6741851293206749
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,臺灣人,4,2.0,1,1,1,3,4,4,4,4,4,4,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.2222222222222223,2.5714285714285716,4.0,1.25,4.0,3.0,1.0,-0.5385200548348495,0.9778517689412121,0.16985136965772157,-0.21545501080194784,-0.3175328054594238,0.48318653159676483,4.0,4.0,0.3744344280875447,-0.06930882548410991,0.19473790772728736
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,5,5,4,5,2,2,沒有影響,轉而支持其他候選人,不知道,1.4444444444444444,1.2857142857142858,4.2,1.75,1.5,1.0,1.0,0.9158020602308271,-0.7809122871301604,-1.4093261167058972,-0.33989197765429346,0.10295117348245658,-0.9043822471767949,5.0,3.6666666666666665,0.7354022412266907,1.0657369415934554,0.8691732805210843
1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,4,2.0,1,1,1,3,4,2,2,4,3,1,不知道,沒有影響,轉而支持其他候選人,1.5555555555555556,2.5714285714285716,3.0,1.75,4.0,3.0,1.0,0.08342209529032857,0.8694288318505554,0.45019673104311664,-0.3416120837381609,0.1833016138597801,0.48318653159676483,4.0,3.0,-0.26441980441119045,-0.0331969868063913,-0.17078472282506002
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,4,4,4,2,沒有影響,轉而支持其他候選人,轉而支持其他候選人,1.1111111111111112,2.7142857142857144,4.0,1.0,4.0,3.5,1.5,-1.268714029954308,0.9801650726464857,0.44406291926080965,0.4921827834187061,-0.6079723525194358,0.8297196824374559,4.0,4.0,0.3744344280875447,-0.06930882548410991,0.19473790772728736
3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1,原住民,3,2.0,1,1,1,3,4,5,2,4,2,5,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.6666666666666667,2.142857142857143,3.4,1.75,2.0,4.0,1.0,-0.12298460119487886,-0.9807066902852835,1.6034573775273124,-0.4171472773290383,0.20436778996816643,-0.03148744822200325,4.0,2.6666666666666665,-0.1486828135987608,-0.03219487203571341,-0.10151031555101643
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1,本省閩南人,3,1.0,1,0,1,2,4,4,4,4,4,2,沒有影響,不知道,轉而支持其他候選人,1.3333333333333333,1.2857142857142858,4.0,1.25,1.5,1.5,1.0,-0.1952334538068298,-0.8569074203472122,-0.7626182274695515,-0.29596138730473964,-0.23656453734837793,-0.8277026596836272,4.0,4.0,0.3744344280875447,-0.06930882548410991,0.19473790772728736
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,4,1.0,1,1,1,3,5,5,1,5,4,4,沒有影響,轉而支持其他候選人,沒有影響,1.4444444444444444,1.8571428571428572,4.0,1.75,4.0,1.0,1.0,0.7388641620844922,1.1675375222583262,-1.7423840950601484,-0.30760531161842314,0.10295117348245658,-0.05479920238030895,5.0,3.3333333333333335,0.39836755065928064,1.08946923321097,0.6782333662408669
3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,本省閩南人,4,4.0,1,1,1,3,5,5,4,4,4,2,可能因此不去投票,可能因此不去投票,可能因此不去投票,1.6666666666666667,1.7142857142857142,4.4,1.5,2.0,2.5,1.0,-0.02120737740958678,-0.8546183969406085,0.5074948040671381,-0.35990533016859555,0.1653434549197231,-0.39467871049532716,5.0,4.0,0.41312334397658923,1.0921420737258043,0.688096094577907
3.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,3,3.0,1,1,1,3,4,5,2,4,4,2,可能因此不去投票,可能因此不去投票,可能因此不去投票,2.4444444444444446,1.4285714285714286,3.8,2.0,1.0,2.0,1.0,1.5703324216678394,-2.0968443903133376,1.3581217936804484,-0.7922932841086185,1.2598950421919264,-0.8334085530742049,4.0,3.3333333333333335,0.07598814967602276,-0.04616713033337617,0.026520628570876954
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,3,4,2,4,2,4,轉而支持其他候選人,不知道,轉而支持其他候選人,1.4444444444444444,2.2857142857142856,3.0,1.5,4.0,2.5,1.0,-0.12015087798184028,0.8855275414812456,0.06685215388994743,-0.3788497261568877,-0.019672440587178316,0.30839205989301494,3.0,2.6666666666666665,-0.18737172948780534,-1.1936457712456279,-0.5948685024016362
1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1,其他,2,1.0,1,1,1,3,5,5,1,4,4,2,沒有影響,轉而支持其他候選人,沒有影響,1.4444444444444444,2.2857142857142856,3.8,1.5,4.0,2.5,1.0,-0.32047042750949384,0.9182382937520261,0.1968860520962573,-0.2782883242595584,0.014859263899435744,0.30839205989301494,5.0,3.0,-0.14858230986560442,1.1298466236409817,0.36912523617579635
1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,4,3,4,3,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.4444444444444444,2.7142857142857144,3.8,1.25,4.0,3.5,1.0,-0.16017646207699038,0.9643785745159783,0.20372891817138145,-0.1093498495847064,-0.2720256789402046,0.6089235611952236,4.0,3.6666666666666665,-0.17251543243734044,-0.028931435054098113,-0.11437022233778325
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,4,5,2,4,2,4,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.1111111111111112,1.4285714285714286,3.4,1.25,1.0,2.5,1.0,-0.623434332064906,-1.4204849778044024,0.26055718133516237,-0.21210666506411727,-0.35948532775827136,-0.7567289655810375,4.0,2.6666666666666665,-0.1486828135987608,-0.03219487203571341,-0.10151031555101643
1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,5,5,4,5,4,2,沒有影響,轉而支持其他候選人,沒有影響,1.6666666666666667,2.4285714285714284,4.6,1.75,4.0,2.5,1.0,0.37081142342518936,0.9130105262937386,0.006467163430073558,-0.41056811431950435,0.1227648119650592,0.3574495019983061,5.0,4.333333333333333,0.9600732045014743,1.0517646832957925,0.9972042246429776
1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,2,2,4,1,4,轉而支持其他候選人,沒有影響,沒有影響,1.4444444444444444,1.8571428571428572,2.6,1.75,1.0,4.0,1.0,-0.2926439582706155,-1.681640793330486,1.6238677486493904,-0.32965695695838804,0.14134909156093253,-0.38652779004668725,4.0,2.3333333333333335,-0.489090767685974,-0.01922472850872854,-0.2988156669469534
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1,本省閩南人,3,3.0,1,1,1,3,3,3,3,3,3,3,沒有影響,沒有影響,沒有影響,1.3333333333333333,1.7142857142857142,3.0,1.25,1.0,2.0,2.0,-0.3174552735790639,-1.3319435682437784,-0.22601253814243388,1.506200358797901,-0.2560724102544771,-0.31727801429806063,3.0,3.0,-0.5107750479111746,-1.1708280218101221,-0.7780675007167199
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,5,4,5,5,2,2,沒有影響,轉而支持其他候選人,轉而支持其他候選人,1.4444444444444444,1.7142857142857142,4.2,1.0,2.0,2.5,1.0,-0.6594476250729752,-0.613132131674783,0.09434534647253522,-0.11871046362136867,-0.4430990398106947,-0.39467871049532716,5.0,4.0,0.846613301690815,1.055163429747781,0.9310669402101245
1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,3,4,4,3,沒有影響,沒有影響,沒有影響,1.4444444444444444,1.1428571428571428,3.8,1.75,1.0,1.0,1.0,0.7471914224480724,-1.3343188105751547,-1.0602986475515053,-0.23255946410785452,0.2754523596471119,-1.07086278574907,4.0,3.6666666666666665,0.18719921014014684,-0.05674064217905079,0.08841428825991714
